"country","outcome","rep","arm","n_units","n_regions","spearman","capture"
"SierraLeone","child_iron",9,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",9,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",9,"spatial",14,4,NA,NA
"SierraLeone","child_iron",9,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",9,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_iron",10,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",10,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",10,"spatial",14,4,NA,NA
"SierraLeone","child_iron",10,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",10,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",1,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",1,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",1,"spatial",14,4,NA,NA
"SierraLeone","women_iron",1,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",1,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",2,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",2,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",2,"spatial",14,4,NA,NA
"SierraLeone","women_iron",2,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",2,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",3,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",3,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",3,"spatial",14,4,NA,NA
"SierraLeone","women_iron",3,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",3,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",4,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",4,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",4,"spatial",14,4,NA,NA
"SierraLeone","women_iron",4,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",4,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",5,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",5,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",5,"spatial",14,4,NA,NA
"SierraLeone","women_iron",5,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",5,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",6,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",6,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",6,"spatial",14,4,NA,NA
"SierraLeone","women_iron",6,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",6,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",7,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",7,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",7,"spatial",14,4,NA,NA
"SierraLeone","women_iron",7,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",7,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",8,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",8,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",8,"spatial",14,4,NA,NA
"SierraLeone","women_iron",8,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",8,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",9,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",9,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",9,"spatial",14,4,NA,NA
"SierraLeone","women_iron",9,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",9,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_iron",10,"null_train_mean",14,4,NA,NA
"SierraLeone","women_iron",10,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_iron",10,"spatial",14,4,NA,NA
"SierraLeone","women_iron",10,"domain_index",14,4,NA,NA
"SierraLeone","women_iron",10,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",1,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",1,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",1,"spatial",14,4,NA,NA
"SierraLeone","women_folate",1,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",1,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",2,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",2,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",2,"spatial",14,4,NA,NA
"SierraLeone","women_folate",2,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",2,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",3,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",3,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",3,"spatial",14,4,NA,NA
"SierraLeone","women_folate",3,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",3,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",4,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",4,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",4,"spatial",14,4,NA,NA
"SierraLeone","women_folate",4,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",4,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",5,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",5,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",5,"spatial",14,4,NA,NA
"SierraLeone","women_folate",5,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",5,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",6,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",6,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",6,"spatial",14,4,NA,NA
"SierraLeone","women_folate",6,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",6,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",7,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",7,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",7,"spatial",14,4,NA,NA
"SierraLeone","women_folate",7,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",7,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",8,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",8,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",8,"spatial",14,4,NA,NA
"SierraLeone","women_folate",8,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",8,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",9,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",9,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",9,"spatial",14,4,NA,NA
"SierraLeone","women_folate",9,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",9,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_folate",10,"null_train_mean",14,4,NA,NA
"SierraLeone","women_folate",10,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_folate",10,"spatial",14,4,NA,NA
"SierraLeone","women_folate",10,"domain_index",14,4,NA,NA
"SierraLeone","women_folate",10,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",1,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",1,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",1,"spatial",14,4,NA,NA
"SierraLeone","women_b12",1,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",1,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",2,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",2,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",2,"spatial",14,4,NA,NA
"SierraLeone","women_b12",2,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",2,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",3,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",3,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",3,"spatial",14,4,NA,NA
"SierraLeone","women_b12",3,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",3,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",4,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",4,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",4,"spatial",14,4,NA,NA
"SierraLeone","women_b12",4,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",4,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",5,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",5,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",5,"spatial",14,4,NA,NA
"SierraLeone","women_b12",5,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",5,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",6,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",6,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",6,"spatial",14,4,NA,NA
"SierraLeone","women_b12",6,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",6,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",7,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",7,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",7,"spatial",14,4,NA,NA
"SierraLeone","women_b12",7,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",7,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",8,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",8,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",8,"spatial",14,4,NA,NA
"SierraLeone","women_b12",8,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",8,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",9,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",9,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",9,"spatial",14,4,NA,NA
"SierraLeone","women_b12",9,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",9,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_b12",10,"null_train_mean",14,4,NA,NA
"SierraLeone","women_b12",10,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_b12",10,"spatial",14,4,NA,NA
"SierraLeone","women_b12",10,"domain_index",14,4,NA,NA
"SierraLeone","women_b12",10,"spatial_plus_domain",14,4,NA,NA
