country,outcome,predictor_set,n_predictors,rank,column,r,abs_r,n_pairs,min_n,eligible,threshold,flagged,n_flagged_in_cell,max_abs_r_in_cell,n_under_measured_cols
Sierra Leone,child_vitA,questionnaire,1532,17,gee_tpp_1km_cropland_10km,-0.1161,0.1161,214,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,18,gee_tpp_500m_cropland_10km,-0.1154,0.1154,214,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,19,gw_hHRostSex10,0.1145,0.1145,123,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,20,gw_hHRostAge09,-0.1132,0.1132,161,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,21,gw_cRespBioMother,0.1096,0.1096,486,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,22,gw_ICFI_DivSc,0.104,0.104,195,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,23,gw_cAnemMalarInflamm,-0.1013,0.1013,486,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,24,gee_fpp_5km_10km,-0.0975,0.0975,424,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1532,25,gee_fpp_1km_10km,-0.0972,0.0972,424,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,proxy,1165,1,gee_tpp_500m_25km,-0.1233,0.1233,214,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,2,gee_tpp_1km_10km,-0.1219,0.1219,214,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,3,gee_tpp_1km_cropland_10km,-0.1161,0.1161,214,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,4,gee_tpp_500m_cropland_10km,-0.1154,0.1154,214,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,5,gee_fpp_5km_10km,-0.0975,0.0975,424,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,6,gee_fpp_1km_10km,-0.0972,0.0972,424,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,7,gee_tpp_1km_cropland_25km,-0.0934,0.0934,238,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,8,gee_tpp_500m_cropland_25km,-0.0927,0.0927,238,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,9,ihme_all_ages_22_both_w_unimp_number,0.0857,0.0857,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,10,dhs2013_hh_irs_adm2.x,0.0833,0.0833,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,11,dhs2013_hh_irs_adm2.y,0.0833,0.0833,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,12,ihme_all_ages_22_both_s_unimp_number,0.0795,0.0795,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,13,gee_a2_LandCoverType_2013_2013_01_01_LW,0.078,0.078,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,14,gee_a2_LandCoverType_2012_2012_01_01_LW,0.078,0.078,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,15,gee_grassland_10km,0.0779,0.0779,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,16,map2_explorer_2013_pv_relapse_incidence_decompressed,0.077,0.077,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,17,soil_nitrogen,-0.0763,0.0763,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,18,map2_explorer_2010_pf_limits_decompressed,-0.0761,0.0761,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,19,ihme_20_24_24_male_proportion_of_population_achieving_6_11_years_education,0.076,0.076,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,20,ihme_under_5_1_both_recommended_home_fluids_number,0.076,0.076,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,21,gee_tpp_Mar_25km,-0.0753,0.0753,238,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,22,gee_trmm_Nov_25km,0.075,0.075,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,23,dhs2013_hh_handwash_facility_adm2.x,0.0749,0.0749,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,24,dhs2013_hh_handwash_facility_adm2.y,0.0749,0.0749,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,child_vitA,proxy,1165,25,gee_trmm_Nov_50km,0.0743,0.0743,486,100,TRUE,0.55,FALSE,0,0.1233,23
Sierra Leone,women_vitA,questionnaire,1344,1,gw_wVitAMort,-0.2767,0.2767,208,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,2,gw_wFeSupplStop,0.1194,0.1194,126,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,3,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a065_069mt_2010_cntm_30_sec_basic_demographic_characteristics,0.1048,0.1048,197,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,4,gw_hBuySmLoafNumb,0.0971,0.0971,207,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,5,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a070_074mt_2010_cntm_30_sec_basic_demographic_characteristics,0.0913,0.0913,197,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,6,fsec_ch_phase_class,0.0906,0.0906,666,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,7,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a065_069bt_2010_cntm_30_sec_basic_demographic_characteristics,0.0882,0.0882,197,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,8,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a075_079mt_2010_cntm_30_sec_basic_demographic_characteristics,0.0877,0.0877,197,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,9,gw_wVitASuppl,0.0864,0.0864,732,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,10,MAP_201201_Duffy_Negativity_Phenotype_Frequency,-0.0853,0.0853,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,11,gee_trmm_50km_seasonal_range,0.0844,0.0844,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,12,gw_hBreadType,0.0834,0.0834,361,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,13,gee_trmm_10km_seasonal_range,0.0815,0.0815,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,14,gee_trmm_25km_seasonal_sd,0.0806,0.0806,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,15,gw_wFoodGrp8Beans,-0.08,0.08,771,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,16,gee_trmm_25km_seasonal_range,0.079,0.079,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,17,gw_hBuyFullLoafNumb,-0.0785,0.0785,247,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,18,gw_UICatLact,0.0781,0.0781,195,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,19,gee_trmm_10km_seasonal_sd,0.0778,0.0778,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,20,gw_wInflammYN,-0.0776,0.0776,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,21,chirps_precip_oct,0.0768,0.0768,774,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,22,gw_KnowIodSaltBen,0.0753,0.0753,214,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,23,wfp_price_fish_bonga_,0.0753,0.0753,735,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,24,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a075_079bt_2010_cntm_30_sec_basic_demographic_characteristics,0.0752,0.0752,197,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,questionnaire,1344,25,gw_wIodGoiter,0.075,0.075,223,100,TRUE,0.55,FALSE,0,0.2767,1
Sierra Leone,women_vitA,proxy,1165,1,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a065_069mt_2010_cntm_30_sec_basic_demographic_characteristics,0.1048,0.1048,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,2,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a070_074mt_2010_cntm_30_sec_basic_demographic_characteristics,0.0913,0.0913,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,3,fsec_ch_phase_class,0.0906,0.0906,666,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,4,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a065_069bt_2010_cntm_30_sec_basic_demographic_characteristics,0.0882,0.0882,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,5,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a075_079mt_2010_cntm_30_sec_basic_demographic_characteristics,0.0877,0.0877,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,6,MAP_201201_Duffy_Negativity_Phenotype_Frequency,-0.0853,0.0853,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,7,gee_trmm_50km_seasonal_range,0.0844,0.0844,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,8,gee_trmm_10km_seasonal_range,0.0815,0.0815,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,9,gee_trmm_25km_seasonal_sd,0.0806,0.0806,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,10,gee_trmm_25km_seasonal_range,0.079,0.079,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,11,gee_trmm_10km_seasonal_sd,0.0778,0.0778,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,12,chirps_precip_oct,0.0768,0.0768,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,13,wfp_price_fish_bonga_,0.0753,0.0753,735,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,14,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a075_079bt_2010_cntm_30_sec_basic_demographic_characteristics,0.0752,0.0752,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,15,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a065_069ft_2010_cntm_30_sec_basic_demographic_characteristics,0.074,0.074,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,16,gee_trmm_Sep_25km,0.0714,0.0714,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,17,gee_tpp_Mar_25km,-0.0708,0.0708,305,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,18,gee_trmm_50km_seasonal_sd,0.0699,0.0699,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,19,gee_a2_TRMM_2012,0.0698,0.0698,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,20,gee_trmm_Oct_50km,0.0689,0.0689,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,21,gee_a2_GPW_Demographic_2010_gpw_v4_basic_demographic_characteristics_rev11_a070plusmt_2010_cntm_30_sec_basic_demographic_characteristics,0.068,0.068,197,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,22,fsec_ch_prop_phase2,0.0671,0.0671,666,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,23,gee_tpp_500m_cropland_10km,-0.0667,0.0667,271,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,24,dhs2013_c_overweight_adm2.x,-0.0665,0.0665,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,women_vitA,proxy,1165,25,dhs2013_c_overweight_adm2.y,-0.0665,0.0665,774,100,TRUE,0.55,FALSE,0,0.1048,0
Sierra Leone,child_iron,questionnaire,1533,1,gw_hLandUnit,0.2127,0.2127,294,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,2,gw_hLandAmount,0.2084,0.2084,294,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,3,gw_cBioMotherinHHNumb,0.1657,0.1657,113,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,4,dhs2013_c_small_at_birth_adm2.x,0.1588,0.1588,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,5,dhs2013_c_small_at_birth_adm2.y,0.1588,0.1588,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,6,gee_tpp_1km_cropland_50km,0.1577,0.1577,405,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,7,gw_wEducLevelYears,0.1549,0.1549,137,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,8,map2_explorer_2010_tempsuitability_pf_annualinfectiousdays_1,-0.1524,0.1524,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,9,gee_tpp_500m_cropland_50km,0.1497,0.1497,405,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,10,map2_explorer_2010_tempsuitability_pv_annualinfectiousdays_1,-0.1494,0.1494,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,11,gw_hHRostSex10,0.1491,0.1491,123,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,12,wfp_price_meat_beef_,-0.1464,0.1464,418,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,13,MAP_202206_Pv_Incidence_Rate,0.1455,0.1455,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,14,MAP_202206_Pv_Parasite_Rate,0.1455,0.1455,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,15,gw_hFowlNumb,0.1418,0.1418,288,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,16,gw_cDiarBlood,0.1408,0.1408,151,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,17,wfp_price_peppers_green_,0.1386,0.1386,448,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,18,gw_ICFI,-0.1353,0.1353,171,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,19,gw_hHRostCaretakerID04,-0.135,0.135,109,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,20,chirps_precip_jun,-0.1345,0.1345,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,21,wfp_price_rice_imported_,0.1335,0.1335,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,22,gee_trmm_50km_seasonal_range,-0.1315,0.1315,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,23,dhs2013_c_diarrhea_2wk_adm2.x,0.1309,0.1309,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,24,dhs2013_c_diarrhea_2wk_adm2.y,0.1309,0.1309,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,questionnaire,1533,25,soil_calcium_stdev_0_20,-0.1307,0.1307,486,100,TRUE,0.55,FALSE,0,0.2127,99
Sierra Leone,child_iron,proxy,1165,1,dhs2013_c_small_at_birth_adm2.x,0.1588,0.1588,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,2,dhs2013_c_small_at_birth_adm2.y,0.1588,0.1588,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,3,gee_tpp_1km_cropland_50km,0.1577,0.1577,405,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,4,map2_explorer_2010_tempsuitability_pf_annualinfectiousdays_1,-0.1524,0.1524,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,5,gee_tpp_500m_cropland_50km,0.1497,0.1497,405,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,6,map2_explorer_2010_tempsuitability_pv_annualinfectiousdays_1,-0.1494,0.1494,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,7,wfp_price_meat_beef_,-0.1464,0.1464,418,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,8,MAP_202206_Pv_Incidence_Rate,0.1455,0.1455,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,9,MAP_202206_Pv_Parasite_Rate,0.1455,0.1455,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,10,wfp_price_peppers_green_,0.1386,0.1386,448,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,11,chirps_precip_jun,-0.1345,0.1345,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,12,wfp_price_rice_imported_,0.1335,0.1335,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,13,gee_trmm_50km_seasonal_range,-0.1315,0.1315,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,14,dhs2013_c_diarrhea_2wk_adm2.x,0.1309,0.1309,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,15,dhs2013_c_diarrhea_2wk_adm2.y,0.1309,0.1309,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,16,soil_calcium_stdev_0_20,-0.1307,0.1307,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,17,gee_a2_SoilCalcium_2013_stdev_0_20,-0.1307,0.1307,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,18,gee_a2_SoilCalcium_2012_stdev_0_20,-0.1307,0.1307,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,19,dhs2013_c_no_vaccination_adm2.x,0.1302,0.1302,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,20,dhs2013_c_no_vaccination_adm2.y,0.1302,0.1302,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,21,gee_a2_LAI8days_yoy_2013_2012,0.1297,0.1297,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,22,dhs2013_w_anc4plus_adm2.x,-0.1291,0.1291,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,23,dhs2013_w_anc4plus_adm2.y,-0.1291,0.1291,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,24,soil_cec,0.1278,0.1278,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,child_iron,proxy,1165,25,dhs2013_c_ari_2wk_adm2.x,0.1233,0.1233,486,100,TRUE,0.55,FALSE,0,0.1588,23
Sierra Leone,women_iron,questionnaire,1347,1,gw_wAnemMalarInflamm,-0.3583,0.3583,741,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,2,gw_wFeSupplStop,0.1646,0.1646,126,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,3,gw_hWaterBleach,-0.1552,0.1552,114,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,4,gw_UICatLact,-0.1449,0.1449,195,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,5,gw_wVitAMort,-0.143,0.143,208,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,6,dhs2013_c_fever_2wk_adm2.x,0.1372,0.1372,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,7,dhs2013_c_fever_2wk_adm2.y,0.1372,0.1372,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,8,map2_explorer_2010_tempsuitability_pv_annualinfectiousdays_1,-0.1308,0.1308,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,9,map2_explorer_2010_tempsuitability_pf_annualinfectiousdays_1,-0.1273,0.1273,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,10,dhs2013_c_underweight_adm2.x,0.1248,0.1248,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,11,dhs2013_c_underweight_adm2.y,0.1248,0.1248,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,12,gw_hHandWashWater,0.1228,0.1228,265,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,13,dhs2013_w_vitA_postpartum_adm2.x,-0.1216,0.1216,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,14,dhs2013_w_vitA_postpartum_adm2.y,-0.1216,0.1216,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,15,wfp_price_peppers_green_,0.1178,0.1178,693,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,16,MAP_202206_Pv_Incidence_Rate,0.117,0.117,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,17,MAP_202206_Pv_Parasite_Rate,0.117,0.117,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,18,gw_hSchoolEver,0.1165,0.1165,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,19,gee_a2_LandCoverLayers_2015_2015_forest_type,0.1132,0.1132,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,20,dhs2013_w_mean_age_first_birth_adm2.x,-0.1116,0.1116,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,21,dhs2013_w_mean_age_first_birth_adm2.y,-0.1116,0.1116,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,22,wfp_price_rice_imported_,0.1113,0.1113,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,23,gee_a2_TerraClimate_2013_pr,-0.1106,0.1106,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,24,wfp_price_rice_local_,0.1102,0.1102,774,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,questionnaire,1347,25,gw_wFoodGrp4OthFrVegs,0.1092,0.1092,772,100,TRUE,0.55,FALSE,0,0.3583,3
Sierra Leone,women_iron,proxy,1165,1,dhs2013_c_fever_2wk_adm2.x,0.1372,0.1372,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,2,dhs2013_c_fever_2wk_adm2.y,0.1372,0.1372,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,3,map2_explorer_2010_tempsuitability_pv_annualinfectiousdays_1,-0.1308,0.1308,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,4,map2_explorer_2010_tempsuitability_pf_annualinfectiousdays_1,-0.1273,0.1273,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,5,dhs2013_c_underweight_adm2.x,0.1248,0.1248,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,6,dhs2013_c_underweight_adm2.y,0.1248,0.1248,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,7,dhs2013_w_vitA_postpartum_adm2.x,-0.1216,0.1216,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,8,dhs2013_w_vitA_postpartum_adm2.y,-0.1216,0.1216,774,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,9,wfp_price_peppers_green_,0.1178,0.1178,693,100,TRUE,0.55,FALSE,0,0.1372,0
Sierra Leone,women_iron,proxy,1165,10,MAP_202206_Pv_Incidence_Rate,0.117,0.117,774,100,TRUE,0.55,FALSE,0,0.1372,0
